,ts_code,symbol,name,industry,COL_LASTPRICE,COL_DAILY_SILENT
973,002722.SZ,002722,金轮股份,纺织机械,10.22,True
974,002723.SZ,002723,金莱特,家用电器,15.23,True
975,002724.SZ,002724,海洋王,半导体,7.35,True
976,002725.SZ,002725,跃岭股份,汽车配件,6.98,True
977,002726.SZ,002726,龙大肉食,食品,10.81,True
978,002728.SZ,002728,特一药业,中成药,10.91,True
979,002729.SZ,002729,好利来,元器件,47.19,True
980,002730.SZ,002730,电光科技,电气设备,15.6,True
981,002731.SZ,002731,萃华珠宝,服饰,6.17,True
982,002732.SZ,002732,燕塘乳业,乳制品,20.1,True
983,002733.SZ,002733,雄韬股份,电气设备,16.61,True
984,002734.SZ,002734,利民股份,农药化肥,13.42,True
985,002735.SZ,002735,王子新材,塑料,27.03,True
986,002736.SZ,002736,国信证券,证券,11.7,True
987,002737.SZ,002737,葵花药业,中成药,13.23,True
988,002738.SZ,002738,中矿资源,小金属,24.39,True
989,002739.SZ,002739,万达电影,影视音像,19.23,True
990,002740.SZ,002740,爱迪尔,服饰,4.61,True
991,002741.SZ,002741,光华科技,化工原料,13.97,True
992,002742.SZ,002742,三圣股份,其他建材,4.88,True
993,002743.SZ,002743,富煌钢构,钢加工,7.46,True
994,002745.SZ,002745,木林森,电气设备,13.32,True
995,002746.SZ,002746,仙坛股份,农业综合,10.19,True
996,002748.SZ,002748,世龙实业,化工原料,5.62,True
997,002749.SZ,002749,国光股份,农药化肥,11.53,True
998,002750.SZ,002750,龙津药业,中成药,7.95,True
999,002751.SZ,002751,易尚展示,家居用品,17.13,True
1000,002752.SZ,002752,昇兴股份,广告包装,5.79,True
1001,002753.SZ,002753,永东股份,化工原料,8.01,True
1002,002755.SZ,002755,奥赛康,化学制药,14.44,True
1003,002756.SZ,002756,永兴材料,特种钢,45.66,True
1004,002757.SZ,002757,南兴股份,专用机械,14.78,True
1005,002758.SZ,002758,浙农股份,医药商业,10.34,True
1006,002759.SZ,002759,天际股份,家用电器,16.15,True
1007,002760.SZ,002760,凤形股份,机械基件,17.2,True
1008,002761.SZ,002761,多喜爱,建筑工程,7.84,True
1009,002762.SZ,002762,金发拉比,服饰,5.3,True
1010,002763.SZ,002763,汇洁股份,服饰,7.17,True
1011,002765.SZ,002765,蓝黛科技,汽车配件,4.81,True
1012,002767.SZ,002767,先锋电子,电器仪表,10.47,True
1013,002768.SZ,002768,国恩股份,塑料,28.13,True
1014,002769.SZ,002769,普路通,仓储物流,5.79,True
1015,002771.SZ,002771,真视通,软件服务,11.09,True
1016,002772.SZ,002772,众兴菌业,种植业,9.01,True
1017,002773.SZ,002773,康弘药业,化学制药,36.0,True
1018,002774.SZ,002774,快意电梯,运输设备,6.13,True
1019,002775.SZ,002775,文科园林,建筑工程,4.78,True
1020,002778.SZ,002778,高科石化,石油加工,22.05,True
1021,002779.SZ,002779,中坚科技,农用机械,10.61,True
1022,002780.SZ,002780,三夫户外,其他商业,17.96,True
1023,002782.SZ,002782,可立克,电气设备,12.72,True
1024,002783.SZ,002783,凯龙股份,化工原料,9.92,True
1025,002785.SZ,002785,万里石,其他建材,19.15,True
1026,002786.SZ,002786,银宝山新,专用机械,6.29,True
1027,002787.SZ,002787,华源控股,广告包装,6.18,True
1028,002788.SZ,002788,鹭燕医药,医药商业,7.53,True
1029,002789.SZ,002789,建艺集团,装修装饰,14.2,True
1030,002790.SZ,002790,瑞尔特,家居用品,5.5,True
1031,002792.SZ,002792,通宇通讯,通信设备,15.39,True
1032,002793.SZ,002793,罗欣药业,化学制药,10.23,True
1033,002795.SZ,002795,永和智控,机械基件,12.07,True
1034,002796.SZ,002796,世嘉科技,通信设备,11.1,True
1035,002797.SZ,002797,第一创业,证券,7.76,True
1036,002798.SZ,002798,帝欧家居,家居用品,18.88,True
1037,002799.SZ,002799,环球印务,广告包装,22.04,True
1038,002800.SZ,002800,天顺股份,仓储物流,18.35,True
1039,002801.SZ,002801,微光股份,电气设备,34.25,True
1040,002802.SZ,002802,洪汇新材,化工原料,23.4,True
1041,002803.SZ,002803,吉宏股份,互联网,32.48,True
1042,002805.SZ,002805,丰元股份,化工原料,17.0,True
1043,002806.SZ,002806,华锋股份,元器件,8.94,True
1044,002807.SZ,002807,江阴银行,银行,4.29,True
1045,002808.SZ,002808,恒久科技,元器件,7.52,True
1046,002809.SZ,002809,红墙股份,化工原料,10.24,True
1047,002811.SZ,002811,郑中设计,装修装饰,8.28,True
1048,002812.SZ,002812,恩捷股份,塑料,115.5,True
1049,002815.SZ,002815,崇达技术,元器件,12.06,True
1050,002817.SZ,002817,黄山胶囊,化学制药,12.4,True
1051,002818.SZ,002818,富森美,其他商业,14.17,True
1052,002819.SZ,002819,东方中科,电器仪表,33.43,True
1053,002820.SZ,002820,桂发祥,食品,10.35,True
1054,002821.SZ,002821,凯莱英,生物制药,264.0,True
1055,002822.SZ,002822,中装建设,装修装饰,6.4,True
1056,002823.SZ,002823,凯中精密,机械基件,9.78,True
1057,002824.SZ,002824,和胜股份,铝,16.3,True
1058,002825.SZ,002825,纳尔股份,化工原料,16.27,True
1059,002826.SZ,002826,易明医药,中成药,8.86,True
1060,002827.SZ,002827,高争民爆,化工原料,11.34,True
1061,002828.SZ,002828,贝肯能源,石油开采,8.15,True
1062,002829.SZ,002829,星网宇达,通信设备,38.21,True
1063,002830.SZ,002830,名雕股份,装修装饰,9.3,True
1064,002831.SZ,002831,裕同科技,广告包装,29.47,True
1065,002832.SZ,002832,比音勒芬,服饰,20.1,True
1066,002833.SZ,002833,弘亚数控,专用机械,53.9,True
1067,002835.SZ,002835,同为股份,元器件,10.93,True
1068,002836.SZ,002836,新宏泽,广告包装,9.85,True
1069,002837.SZ,002837,英维克,专用机械,17.76,True
1070,002838.SZ,002838,道恩股份,塑料,20.92,True
1071,002839.SZ,002839,张家港行,银行,5.89,True
1072,002840.SZ,002840,华统股份,食品,10.08,True
1073,002841.SZ,002841,视源股份,元器件,132.84,True
1074,002842.SZ,002842,翔鹭钨业,小金属,10.03,True
1075,002843.SZ,002843,泰嘉股份,钢加工,7.41,True
1076,002845.SZ,002845,同兴达,元器件,25.49,True
1077,002847.SZ,002847,盐津铺子,食品,113.87,True
1078,002849.SZ,002849,威星智能,电器仪表,11.73,True
1079,002850.SZ,002850,科达利,机械基件,65.78,True
1080,002851.SZ,002851,麦格米特,电气设备,30.88,True
1081,002852.SZ,002852,道道全,食品,13.66,True
1082,002853.SZ,002853,皮阿诺,家居用品,23.63,True
1083,002855.SZ,002855,捷荣技术,塑料,9.93,True
1084,002856.SZ,002856,美芝股份,装修装饰,12.85,True
1085,002857.SZ,002857,三晖电气,电器仪表,12.01,True
1086,002858.SZ,002858,力盛赛车,文教休闲,14.13,True
1087,002859.SZ,002859,洁美科技,元器件,28.72,True
1088,002860.SZ,002860,星帅尔,电气设备,15.79,True
1089,002861.SZ,002861,瀛通通讯,通信设备,17.14,True
1090,002863.SZ,002863,今飞凯达,汽车配件,5.77,True
1091,002864.SZ,002864,盘龙药业,中成药,22.13,True
1092,002865.SZ,002865,钧达股份,汽车配件,18.79,True
1093,002866.SZ,002866,传艺科技,IT设备,12.6,True
1094,002867.SZ,002867,周大生,服饰,33.04,True
1095,002868.SZ,002868,绿康生化,农业综合,12.65,True
1096,002869.SZ,002869,金溢科技,通信设备,27.31,True
1097,002870.SZ,002870,香山股份,电器仪表,20.4,True
1098,002871.SZ,002871,伟隆股份,机械基件,13.62,True
1099,002873.SZ,002873,新天药业,中成药,16.05,True
1100,002875.SZ,002875,安奈儿,服饰,8.45,True
1101,002876.SZ,002876,三利谱,元器件,66.54,True
1102,002877.SZ,002877,智能自控,电器仪表,6.9,True
1103,002878.SZ,002878,元隆雅图,文教休闲,18.1,True
1104,002879.SZ,002879,长缆科技,电气设备,14.41,True
1105,002880.SZ,002880,卫光生物,生物制药,46.2,True
1106,002881.SZ,002881,美格智能,通信设备,19.09,True
1107,002882.SZ,002882,金龙羽,电气设备,9.04,True
1108,002883.SZ,002883,中设股份,建筑工程,12.1,True
1109,002884.SZ,002884,凌霄泵业,专用机械,31.08,True
1110,002885.SZ,002885,京泉华,元器件,11.9,True
1111,002886.SZ,002886,沃特股份,塑料,26.54,True
1112,002887.SZ,002887,绿茵生态,环境保护,13.55,True
1113,002888.SZ,002888,惠威科技,元器件,14.16,True
1114,002889.SZ,002889,东方嘉盛,仓储物流,24.0,True
1115,002891.SZ,002891,中宠股份,饲料,43.05,True
1116,002892.SZ,002892,科力尔,电气设备,21.04,True
1117,002895.SZ,002895,川恒股份,化工原料,11.02,True
1118,002896.SZ,002896,中大力德,机械基件,24.38,True
1119,002897.SZ,002897,意华股份,元器件,22.48,True
1120,002898.SZ,002898,赛隆药业,化学制药,8.53,True
1121,002899.SZ,002899,英派斯,文教休闲,12.92,True
1122,002901.SZ,002901,大博医疗,医疗保健,50.24,True
1123,002902.SZ,002902,铭普光磁,元器件,11.18,True
1124,002903.SZ,002903,宇环数控,机床制造,12.72,True
1125,002905.SZ,002905,金逸影视,影视音像,9.55,True
1126,002906.SZ,002906,华阳集团,汽车配件,27.77,True
1127,002907.SZ,002907,华森制药,化学制药,11.59,True
1128,002908.SZ,002908,德生科技,元器件,12.74,True
1129,002909.SZ,002909,集泰股份,化工原料,10.64,True
1130,002910.SZ,002910,庄园牧场,乳制品,9.16,True
1131,002911.SZ,002911,佛燃能源,供气供热,16.07,True
1132,002912.SZ,002912,中新赛克,软件服务,46.72,True
1133,002913.SZ,002913,奥士康,元器件,54.06,True
1134,002915.SZ,002915,中欣氟材,化工原料,18.05,True
1135,002916.SZ,002916,深南电路,元器件,91.07,True
1136,002917.SZ,002917,金奥博,化工原料,8.77,True
1137,002918.SZ,002918,蒙娜丽莎,其他建材,38.88,True
1138,002919.SZ,002919,名臣健康,日用化工,45.23,True
1139,002920.SZ,002920,德赛西威,汽车配件,81.41,True
1140,002921.SZ,002921,联诚精密,汽车配件,21.56,True
1141,002922.SZ,002922,伊戈尔,电气设备,13.99,True
1142,002923.SZ,002923,润都股份,化学制药,17.21,True
1143,002925.SZ,002925,盈趣科技,元器件,57.75,True
1144,002926.SZ,002926,华西证券,证券,9.96,True
1145,002927.SZ,002927,泰永长征,电气设备,10.51,True
1146,002928.SZ,002928,华夏航空,空运,18.6,True
1147,002929.SZ,002929,润建股份,通信设备,24.8,True
1148,002930.SZ,002930,宏川智慧,仓储物流,17.56,True
1149,002931.SZ,002931,锋龙股份,汽车配件,15.21,True
1150,002932.SZ,002932,明德生物,医疗保健,67.68,True
1151,002933.SZ,002933,新兴装备,航空,28.64,True
1152,002935.SZ,002935,天奥电子,元器件,20.36,True
1153,002936.SZ,002936,郑州银行,银行,3.86,True
1154,002937.SZ,002937,兴瑞科技,元器件,12.63,True
1155,002938.SZ,002938,鹏鼎控股,元器件,36.97,True
1156,002939.SZ,002939,长城证券,证券,10.79,True
1157,002941.SZ,002941,新疆交建,建筑工程,10.67,True
1158,002942.SZ,002942,新农股份,农药化肥,26.8,True
1159,002943.SZ,002943,宇晶股份,机床制造,16.15,True
1160,002945.SZ,002945,华林证券,证券,12.01,True
1161,002946.SZ,002946,新乳业,乳制品,17.53,True
1162,002947.SZ,002947,恒铭达,元器件,30.11,True
1163,002948.SZ,002948,青岛银行,银行,5.17,True
1164,002949.SZ,002949,华阳国际,建筑工程,21.88,True
1165,002950.SZ,002950,奥美医疗,医疗保健,18.5,True
1166,002951.SZ,002951,金时科技,广告包装,10.92,True
1167,002952.SZ,002952,亚世光电,元器件,14.34,True
1168,002953.SZ,002953,日丰股份,电气设备,19.31,True
1169,002956.SZ,002956,西麦食品,食品,28.41,True
1170,002957.SZ,002957,科瑞技术,专用机械,18.96,True
1171,002958.SZ,002958,青农商行,银行,4.54,True
1172,002959.SZ,002959,小熊电器,家用电器,76.3,True
1173,002960.SZ,002960,青鸟消防,专用机械,42.6,True
1174,002961.SZ,002961,瑞达期货,多元金融,21.12,True
1175,002962.SZ,002962,五方光电,元器件,14.67,True
1176,002963.SZ,002963,豪尔赛,装修装饰,15.82,True
1177,002965.SZ,002965,祥鑫科技,汽车配件,36.45,True
1178,002966.SZ,002966,苏州银行,银行,7.99,True
1179,002967.SZ,002967,广电计量,综合类,31.88,True
1180,002968.SZ,002968,新大正,房产服务,64.53,True
1181,002969.SZ,002969,嘉美包装,广告包装,4.98,True
1182,002970.SZ,002970,锐明技术,通信设备,50.16,True
1183,002971.SZ,002971,和远气体,化工原料,19.82,True
1184,002972.SZ,002972,科安达,运输设备,17.64,True
1185,002973.SZ,002973,侨银股份,环境保护,21.25,True
1186,002975.SZ,002975,博杰股份,专用机械,91.0,True
1187,002976.SZ,002976,瑞玛工业,元器件,23.55,True
1188,002977.SZ,002977,天箭科技,通信设备,97.78,True
1189,002978.SZ,002978,安宁股份,小金属,46.02,True
1190,002979.SZ,002979,雷赛智能,专用机械,41.42,True
1191,002981.SZ,002981,朝阳科技,元器件,24.88,True
1192,002982.SZ,002982,湘佳股份,农业综合,56.32,True
1193,002983.SZ,002983,芯瑞达,元器件,27.05,True
1194,002984.SZ,002984,森麒麟,汽车配件,35.53,True
1195,002985.SZ,002985,北摩高科,航空,140.6,True
1196,002986.SZ,002986,宇新股份,化工原料,34.09,True
1197,002987.SZ,002987,京北方,软件服务,47.19,True
1198,002989.SZ,002989,中天精装,装修装饰,41.32,True
1199,002990.SZ,002990,盛视科技,软件服务,66.8,True
1200,002991.SZ,002991,甘源食品,食品,80.0,True
1201,002992.SZ,002992,宝明科技,元器件,23.57,True
1202,002995.SZ,002995,天地在线,互联网,45.48,True
1203,002997.SZ,002997,瑞鹄模具,汽车配件,15.76,True
1204,002998.SZ,002998,优彩资源,化纤,11.85,True
1205,002999.SZ,002999,天禾股份,批发业,11.56,True
1206,003000.SZ,003000,华文食品,食品,14.02,True
1207,003001.SZ,003001,中岩大地,建筑工程,29.28,True
1208,003002.SZ,003002,壶化股份,化工原料,14.09,True
1209,003003.SZ,003003,天元股份,广告包装,15.37,True
1210,003004.SZ,003004,声迅股份,软件服务,28.95,True
1211,003005.SZ,003005,竞业达,软件服务,42.2,True
1212,003006.SZ,003006,百亚股份,造纸,19.5,True
1213,003007.SZ,003007,直真科技,软件服务,26.39,True
1214,003008.SZ,003008,开普检测,电气设备,32.05,True
1215,003009.SZ,003009,中天火箭,航空,47.46,True
1216,003010.SZ,003010,若羽臣,互联网,28.34,True
1217,003011.SZ,003011,海象新材,家居用品,59.91,True
1218,003013.SZ,003013,地铁设计,建筑工程,18.0,True
1219,003015.SZ,003015,日久光电,元器件,12.83,True
1220,003017.SZ,003017,大洋生物,化工原料,43.85,True
1221,003018.SZ,003018,金富科技,塑料,12.36,True
1222,003019.SZ,003019,宸展光电,元器件,26.81,True
1223,003020.SZ,003020,立方制药,化学制药,30.83,True
1224,003021.SZ,003021,兆威机电,元器件,76.82,True
1225,003022.SZ,003022,联泓新科,化工原料,27.43,True
1226,003023.SZ,003023,彩虹集团,家用电器,28.28,True
1227,003025.SZ,003025,思进智能,机械基件,32.0,True
1228,003028.SZ,003028,振邦智能,元器件,38.14,True
1229,003029.SZ,003029,吉大正元,软件服务,20.86,True
1230,003030.SZ,003030,祖名股份,食品,32.15,True
1231,003031.SZ,003031,中瓷电子,元器件,54.08,True
1232,003032.SZ,003032,传智教育,文教休闲,22.3,True
1233,003033.SZ,003033,征和工业,机械基件,30.86,True
1234,003036.SZ,003036,泰坦股份,纺织机械,11.38,True
1235,003816.SZ,003816,中国广核,新型电力,2.91,True
1236,600000.SH,600000,浦发银行,银行,11.03,True
1237,600004.SH,600004,白云机场,机场,14.25,True
1238,600006.SH,600006,东风汽车,汽车整车,6.31,True
1239,600007.SH,600007,中国国贸,园区开发,12.38,True
1240,600008.SH,600008,首创股份,环境保护,3.04,True
1241,600009.SH,600009,上海机场,机场,61.2,True
1242,600010.SH,600010,包钢股份,普钢,1.76,True
1243,600011.SH,600011,华能国际,火力发电,4.38,True
1244,600012.SH,600012,皖通高速,路桥,6.45,True
1245,600015.SH,600015,华夏银行,银行,6.62,True
1246,600016.SH,600016,民生银行,银行,5.25,True
1247,600017.SH,600017,日照港,港口,2.85,True
1248,600018.SH,600018,上港集团,港口,4.89,True
1249,600019.SH,600019,宝钢股份,普钢,8.92,True
1250,600020.SH,600020,中原高速,路桥,3.35,True
1251,600021.SH,600021,上海电力,火力发电,8.35,True
1252,600022.SH,600022,山东钢铁,普钢,1.61,True
1253,600023.SH,600023,浙能电力,火力发电,3.7,True
1254,600026.SH,600026,中远海能,水运,6.65,True
1255,600027.SH,600027,华电国际,火力发电,3.38,True
1256,600028.SH,600028,中国石化,石油加工,4.44,True
1257,600030.SH,600030,中信证券,证券,23.55,True
1258,600031.SH,600031,三一重工,工程机械,37.0,True
1259,600033.SH,600033,福建高速,路桥,2.67,True
1260,600035.SH,600035,楚天高速,路桥,2.83,True
1261,600036.SH,600036,招商银行,银行,54.24,True
1262,600037.SH,600037,歌华有线,影视音像,8.66,True
1263,600038.SH,600038,中直股份,航空,46.77,True
1264,600039.SH,600039,四川路桥,建筑工程,6.45,True
1265,600048.SH,600048,保利地产,全国地产,15.25,True
1266,600050.SH,600050,中国联通,电信运营,4.49,True
1267,600051.SH,600051,宁波联合,综合类,8.54,True
1268,600052.SH,600052,浙江广厦,影视音像,2.84,True
1269,600053.SH,600053,九鼎投资,多元金融,15.87,True
1270,600054.SH,600054,黄山旅游,旅游景点,11.64,True
1271,600055.SH,600055,万东医疗,医疗保健,12.91,True
1272,600056.SH,600056,中国医药,医药商业,13.8,True
1273,600057.SH,600057,厦门象屿,仓储物流,6.24,True
1274,600058.SH,600058,五矿发展,商贸代理,8.12,True
1275,600059.SH,600059,古越龙山,红黄酒,11.28,True
1276,600060.SH,600060,海信视像,家用电器,11.55,True
1277,600061.SH,600061,国投资本,证券,12.18,True
1278,600062.SH,600062,华润双鹤,化学制药,12.03,True
1279,600063.SH,600063,皖维高新,化纤,4.76,True
1280,600064.SH,600064,南京高科,园区开发,10.2,True
1281,600066.SH,600066,宇通客车,汽车整车,15.08,True
1282,600067.SH,600067,冠城大通,全国地产,3.43,True
1283,600068.SH,600068,葛洲坝,建筑工程,7.08,True
1284,600070.SH,600070,浙江富润,互联网,6.57,True
1285,600071.SH,600071,凤凰光学,元器件,13.7,True
1286,600072.SH,600072,中船科技,船舶,11.47,True
1287,600073.SH,600073,上海梅林,食品,8.59,True
1288,600076.SH,600076,康欣新材,其他建材,3.94,True
1289,600077.SH,600077,宋都股份,全国地产,2.67,True
1290,600078.SH,600078,澄星股份,化工原料,3.73,True
1291,600079.SH,600079,人福医药,化学制药,27.68,True
1292,600081.SH,600081,东风科技,汽车配件,12.09,True
1293,600082.SH,600082,海泰发展,园区开发,2.94,True
1294,600085.SH,600085,同仁堂,中成药,25.55,True
1295,600088.SH,600088,中视传媒,影视音像,9.77,True
1296,600089.SH,600089,特变电工,电气设备,11.49,True
1297,600093.SH,600093,易见股份,仓储物流,7.71,True
1298,600094.SH,600094,大名城,区域地产,4.05,True
1299,600095.SH,600095,湘财股份,证券,8.56,True
1300,600096.SH,600096,云天化,农药化肥,8.23,True
1301,600097.SH,600097,开创国际,渔业,9.56,True
1302,600098.SH,600098,广州发展,火力发电,6.18,True
1303,600099.SH,600099,林海股份,摩托车,6.24,True
1304,600100.SH,600100,同方股份,IT设备,5.88,True
1305,600101.SH,600101,明星电力,水力发电,5.66,True
1306,600103.SH,600103,青山纸业,造纸,2.26,True
1307,600104.SH,600104,上汽集团,汽车整车,20.42,True
1308,600105.SH,600105,永鼎股份,通信设备,3.23,True
1309,600106.SH,600106,重庆路桥,路桥,2.66,True
1310,600107.SH,600107,美尔雅,服饰,8.09,True
1311,600108.SH,600108,亚盛集团,农业综合,2.81,True
1312,600109.SH,600109,国金证券,证券,12.44,True
1313,600110.SH,600110,诺德股份,电气设备,7.99,True
1314,600111.SH,600111,北方稀土,小金属,20.03,True
1315,600113.SH,600113,浙江东日,区域地产,6.13,True
1316,600114.SH,600114,东睦股份,机械基件,8.16,True
1317,600115.SH,600115,东方航空,空运,5.52,True
1318,600116.SH,600116,三峡水利,水力发电,9.59,True
1319,600117.SH,600117,西宁特钢,特种钢,3.93,True
1320,600118.SH,600118,中国卫星,航空,29.41,True
1321,600120.SH,600120,浙江东方,多元金融,5.59,True
1322,600123.SH,600123,兰花科创,煤炭开采,5.35,True
1323,600125.SH,600125,铁龙物流,铁路,5.33,True
1324,600126.SH,600126,杭钢股份,普钢,5.87,True
1325,600127.SH,600127,金健米业,农业综合,9.21,True
1326,600128.SH,600128,弘业股份,商贸代理,6.19,True
1327,600129.SH,600129,太极集团,中成药,13.61,True
1328,600130.SH,600130,波导股份,通信设备,3.34,True
1329,600131.SH,600131,国网信通,通信设备,15.68,True
1330,600132.SH,600132,重庆啤酒,啤酒,101.71,True
1331,600133.SH,600133,东湖高新,园区开发,6.01,True
1332,600135.SH,600135,乐凯胶片,化工原料,6.05,True
1333,600136.SH,600136,当代文体,影视音像,6.17,True
1334,600138.SH,600138,中青旅,旅游服务,13.09,True
1335,600139.SH,600139,西部资源,综合类,2.99,True
1336,600141.SH,600141,兴发集团,化工原料,14.88,True
1337,600143.SH,600143,金发科技,塑料,23.04,True
1338,600148.SH,600148,长春一东,汽车配件,13.09,True
1339,600150.SH,600150,中国船舶,船舶,15.07,True
1340,600151.SH,600151,航天机电,汽车配件,10.29,True
1341,600152.SH,600152,维科技术,电气设备,6.84,True
1342,600153.SH,600153,建发股份,商贸代理,8.37,True
1343,600155.SH,600155,华创阳安,证券,10.24,True
1344,600156.SH,600156,华升股份,纺织,3.87,True
1345,600158.SH,600158,中体产业,文教休闲,10.8,True
1346,600159.SH,600159,大龙地产,区域地产,2.44,True
1347,600160.SH,600160,巨化股份,化工原料,9.2,True
1348,600161.SH,600161,天坛生物,生物制药,32.59,True
1349,600162.SH,600162,香江控股,全国地产,1.85,True
1350,600163.SH,600163,中闽能源,新型电力,4.79,True
1351,600165.SH,600165,新日恒力,化工原料,5.89,True
1352,600167.SH,600167,联美控股,供气供热,10.72,True
1353,600168.SH,600168,武汉控股,水务,6.89,True
1354,600169.SH,600169,太原重工,工程机械,2.67,True
1355,600170.SH,600170,上海建工,建筑工程,3.01,True
1356,600171.SH,600171,上海贝岭,半导体,14.07,True
1357,600172.SH,600172,黄河旋风,矿物制品,3.24,True
1358,600173.SH,600173,卧龙地产,全国地产,4.44,True
1359,600176.SH,600176,中国巨石,玻璃,22.51,True
1360,600177.SH,600177,雅戈尔,服饰,8.38,True
1361,600178.SH,600178,东安动力,汽车配件,7.0,True
1362,600180.SH,600180,瑞茂通,仓储物流,5.37,True
1363,600182.SH,600182,S佳通,汽车配件,14.64,True
1364,600183.SH,600183,生益科技,元器件,22.75,True
1365,600184.SH,600184,光电股份,专用机械,10.23,True
1366,600185.SH,600185,格力地产,区域地产,6.0,True
1367,600186.SH,600186,莲花健康,食品,2.59,True
1368,600189.SH,600189,泉阳泉,软饮料,12.13,True
1369,600190.SH,600190,锦州港,港口,2.93,True
1370,600191.SH,600191,华资实业,食品,3.93,True
1371,600192.SH,600192,长城电工,电气设备,4.13,True
1372,600195.SH,600195,中牧股份,饲料,12.12,True
1373,600196.SH,600196,复星医药,化学制药,40.18,True
1374,600197.SH,600197,伊力特,白酒,18.68,True
1375,600198.SH,600198,大唐电信,通信设备,6.36,True
1376,600199.SH,600199,金种子酒,白酒,12.37,True
1377,600200.SH,600200,江苏吴中,化学制药,5.14,True
1378,600201.SH,600201,生物股份,农业综合,20.01,True
1379,600202.SH,600202,哈空调,电气设备,3.9,True
1380,600203.SH,600203,福日电子,元器件,7.82,True
1381,600206.SH,600206,有研新材,半导体,11.51,True
1382,600207.SH,600207,安彩高科,供气供热,5.85,True
1383,600208.SH,600208,新湖中宝,全国地产,3.12,True
1384,600210.SH,600210,紫江企业,广告包装,4.88,True
1385,600211.SH,600211,西藏药业,中成药,47.64,True
1386,600213.SH,600213,亚星客车,汽车整车,6.42,True
1387,600216.SH,600216,浙江医药,化学制药,17.09,True
1388,600217.SH,600217,中再资环,环境保护,5.71,True
1389,600218.SH,600218,全柴动力,农用机械,8.71,True
1390,600219.SH,600219,南山铝业,铝,3.8,True
1391,600220.SH,600220,江苏阳光,纺织,2.41,True
1392,600222.SH,600222,太龙药业,中成药,5.86,True
1393,600223.SH,600223,鲁商发展,区域地产,11.87,True
1394,600227.SH,600227,圣济堂,化学制药,2.97,True
1395,600229.SH,600229,城市传媒,出版业,6.22,True
1396,600230.SH,600230,沧州大化,农药化肥,12.97,True
1397,600231.SH,600231,凌钢股份,普钢,2.66,True
1398,600232.SH,600232,金鹰股份,纺织,5.14,True
1399,600233.SH,600233,圆通速递,仓储物流,11.28,True
1400,600235.SH,600235,民丰特纸,造纸,5.93,True
1401,600237.SH,600237,铜峰电子,元器件,5.55,True
1402,600239.SH,600239,云南城投,区域地产,2.32,True
1403,600246.SH,600246,万通发展,区域地产,6.5,True
1404,600248.SH,600248,陕西建工,建筑工程,4.26,True
1405,600249.SH,600249,两面针,日用化工,5.16,True
1406,600250.SH,600250,南纺股份,商贸代理,4.86,True
1407,600251.SH,600251,冠农股份,农业综合,6.36,True
1408,600252.SH,600252,中恒集团,中成药,2.84,True
1409,600256.SH,600256,广汇能源,石油开采,3.22,True
1410,600257.SH,600257,大湖股份,渔业,5.0,True
1411,600258.SH,600258,首旅酒店,酒店餐饮,27.56,True
1412,600259.SH,600259,广晟有色,小金属,39.55,True
1413,600260.SH,600260,凯乐科技,通信设备,8.68,True
1414,600261.SH,600261,阳光照明,家用电器,3.86,True
1415,600262.SH,600262,北方股份,汽车整车,15.63,True
1416,600266.SH,600266,城建发展,区域地产,4.8,True
1417,600267.SH,600267,海正药业,化学制药,15.85,True
1418,600269.SH,600269,赣粤高速,路桥,3.52,True
1419,600271.SH,600271,航天信息,IT设备,11.31,True
1420,600272.SH,600272,开开实业,医药商业,7.1,True
1421,600273.SH,600273,嘉化能源,化工原料,9.06,True
1422,600276.SH,600276,恒瑞医药,化学制药,89.21,True
1423,600278.SH,600278,东方创业,商贸代理,8.72,True
1424,600279.SH,600279,重庆港九,港口,3.57,True
1425,600281.SH,600281,太化股份,综合类,3.83,True
1426,600282.SH,600282,南钢股份,普钢,3.68,True
1427,600283.SH,600283,钱江水利,水务,11.17,True
1428,600284.SH,600284,浦东建设,建筑工程,6.08,True
1429,600285.SH,600285,羚锐制药,中成药,8.78,True
1430,600287.SH,600287,江苏舜天,商贸代理,5.41,True
1431,600288.SH,600288,大恒科技,软件服务,10.2,True
1432,600291.SH,600291,西水股份,保险,3.47,True
1433,600293.SH,600293,三峡新材,互联网,2.26,True
1434,600295.SH,600295,鄂尔多斯,小金属,19.18,True
1435,600297.SH,600297,广汇汽车,汽车服务,2.68,True
1436,600298.SH,600298,安琪酵母,食品,52.1,True
1437,600299.SH,600299,安迪苏,化学制药,13.64,True
1438,600300.SH,600300,维维股份,软饮料,3.76,True
1439,600302.SH,600302,标准股份,纺织机械,4.32,True
1440,600303.SH,600303,曙光股份,汽车整车,3.68,True
1441,600305.SH,600305,恒顺醋业,食品,19.27,True
1442,600308.SH,600308,华泰股份,造纸,5.95,True
1443,600309.SH,600309,万华化学,化工原料,118.18,True
1444,600310.SH,600310,桂东电力,水力发电,4.36,True
1445,600312.SH,600312,平高电气,电气设备,7.04,True
1446,600313.SH,600313,农发种业,种植业,5.08,True
1447,600316.SH,600316,洪都航空,航空,34.91,True
1448,600318.SH,600318,新力金融,多元金融,7.38,True
1449,600320.SH,600320,振华重工,工程机械,3.38,True
1450,600321.SH,600321,正源股份,其他建材,1.97,True
1451,600322.SH,600322,天房发展,区域地产,2.08,True
